SITE_ID,VISIT_NO,lon_dd,lat_dd,trophic_cat,tp_ugl,chla_ugl,mic_ppb,tn_ugl,P_net_kgha,P_crop_kgha,P_fert_kgha,P_manu_kgha,prec_tot_ann_mm,prec_tot_mon_1_mm,prec_tot_mon_2_mm,prec_tot_mon_3_mm,prec_tot_mon_4_mm,prec_tot_mon_5_mm,prec_tot_mon_6_mm,prec_tot_mon_7_mm,prec_tot_mon_8_mm,prec_tot_mon_9_mm,prec_tot_mon_10_mm,prec_tot_mon_11_mm,prec_tot_mon_12_mm,chla_log,mic_log,P_crop_log,P_fert_log,P_manu_log,tn_log,tp_log,prec_tot_ann_log,DATE_COL,MONTH_COL,prec_tot_mon_s_0_mm,prec_tot_mon_s_1_mm,prec_tot_mon_s_2_mm,prec_tot_mon_s_3_mm,prec_tot_mon_s_4_mm,cybv_um3ml,cybv_log,totbv_u3ml,cypro,temp_surf,temp_mean,temp_bot,strat_thermod_m,strat_buoy_freq_s2,strat_thermod_log,strat_surfminbot
NLA12_CA-106,1,-115.512617,33.079441,HYPEREUTROPHIC,591.0,176.0,2.6831,3830.0,0.180006329504,1.65178924523,1.68248458167,0.1493109424,63.7135106325,0.0,6.18121767044,0.55213367939,1.50306296349,0.0,0.0,40.4203276038,1.33364862204,0.0,0.0,0.0,13.7231200933,5.17048399504,0.98697284246,0.501859091433,0.520271618551,-1.90172428576,8.25062008217,6.38181601741,4.15439663793,2012-05-22,5,0.0,1.50306296349,0.55213367939,6.18121767044,0.0,15985018.7431,16.587162513,23048968.063,0.693524269694,,25.38,24.0,,0.00810809198871,,
NLA12_CA-107,1,-120.00164,38.47402,OLIGOTROPHIC,10.2,3.8,0.07249,149.0,0.0,0.0,0.0,0.0,1117.53043641,152.607452006,47.4939818022,238.946428677,86.3447258283,9.70289474803,24.3905832781,1.92402491952,11.5538025765,3.7465733447,59.1807037932,203.740148305,277.899117133,1.33500106673,-2.62430665767,-inf,-inf,-inf,5.00394630595,2.32238772029,7.01887656228,2012-09-10,9,3.7465733447,11.5538025765,1.92402491952,24.3905832781,9.70289474803,454026.2832,13.0259103679,1666582.9894,0.272429447611,18.6,18.5333333333,18.4,4.5,0.000187435724162,1.50407739678,0.2
NLA12_CA-108,1,-119.52294,37.1301,MESOTROPHIC,4.8,9.0,0.0,156.0,0.0,0.0,0.0,0.0,986.32353672,165.262432465,53.6846427692,164.238492237,101.08271455,0.518685609639,3.23266074965,0.394709566722,5.90013391838,0.0208229499376,24.9331071063,168.778809401,298.276325397,2.19722457734,-inf,-inf,-inf,-inf,5.04985600725,1.56861591791,6.89398443133,2012-08-08,8,5.90013391838,0.394709566722,3.23266074965,0.518685609639,101.08271455,630.032,6.44577061175,118687.0341,0.00530834732519,19.4,18.6333333333,18.3,0.5,0.000777401138732,-0.69314718056,1.1
NLA12_CA-111,1,-121.045176,39.01342,EUTROPHIC,7.2,3.2,0.0,64.3,0.0,0.0,0.0,0.0,1906.41981719,198.85101869,101.698918277,477.93531574,178.315576914,12.829573222,29.5270567552,1.13466545099,0.567586908788,0.0175985037041,122.065258602,403.940444584,379.536803541,1.16315080981,-inf,-inf,-inf,-inf,4.16355963124,1.97408102602,7.55298232081,2012-07-19,7,1.13466545099,29.5270567552,12.829573222,178.315576914,477.93531574,44453.5921,10.7022010498,651749.2204,0.0682065903703,24.3,23.15,21.4,3.35824743755,0.00477877025971,1.21141924193,2.9
NLA12_CA-111,2,-121.04615,39.01336,EUTROPHIC,4.1,1.5,0.0,83.9,0.0,0.0,0.0,0.0,1906.41981719,198.85101869,101.698918277,477.93531574,178.315576914,12.829573222,29.5270567552,1.13466545099,0.567586908788,0.0175985037041,122.065258602,403.940444584,379.536803541,0.405465108108,-inf,-inf,-inf,-inf,4.42962561347,1.41098697371,7.55298232081,2012-08-14,8,0.567586908788,1.13466545099,29.5270567552,12.829573222,178.315576914,24365.4565,10.100921691,286134.8033,0.0851537674515,25.6,24.45,22.6,3.99705017915,0.00293502034691,1.38555663385,3.0
NLA12_CA-112,1,-121.2792,39.37361,EUTROPHIC,7.5,3.4,0.06461,167.0,-0.0,0.0,0.0,0.0,2021.89236459,213.812810301,75.6175480613,510.83401391,193.304496729,7.65739142236,18.1412424058,0.0737995497646,0.0,0.0,127.800881043,418.797670642,455.852510526,1.22377543162,-2.73938608141,-inf,-inf,-inf,5.11799381242,2.01490302054,7.61178916601,2012-07-25,7,0.0737995497646,18.1412424058,7.65739142236,193.304496729,510.83401391,2263.3931,7.72462033802,350785.6046,0.00645235457305,26.3,25.6857142857,24.3,4.78916871215,0.0020399975082,1.56635684984,2.0
NLA12_CA-116,1,-122.3845,41.226802,OLIGOTROPHIC,62.6,1.4,0.08699,62.6,-0.0,0.0,0.0,0.0,2107.03264633,242.51247049,73.9664198756,538.923043901,162.168322438,24.7922139168,43.6207355917,1.68229694366,0.308326613903,0.0,77.8652838707,504.2182989,436.975233793,0.336472236621,-2.44196210946,-inf,-inf,-inf,4.13676527811,4.13676527811,7.65303590791,2012-06-12,6,43.6207355917,24.7922139168,162.168322438,538.923043901,73.9664198756,5497.7867,8.61210087205,357684.6618,0.0153704849191,15.3,6.81071428571,4.0,4.80875419929,0.00241269614806,1.57043804834,11.3
NLA12_CA-119,1,-120.538934,37.98856,MESOTROPHIC,4.1,8.0,0.04003,114.0,0.314071928087,0.37488108428,0.247965549216,0.440987465327,1189.01608323,163.14608124,52.1794186069,234.934854794,106.699530343,9.92630259591,23.4115455988,1.40645632178,9.26678029231,2.49285414482,50.5084181335,220.160688618,314.883152541,2.07944154168,-3.21812610598,-0.981146411889,-1.39446545692,-0.818738827235,4.73619844839,1.41098697371,7.08088142328,2012-08-07,8,9.26678029231,1.40645632178,23.4115455988,9.92630259591,106.699530343,88375.461,11.3893496196,267721.2156,0.330102568831,25.2,17.9714285714,11.4,7.31263814851,0.00396888081373,1.98960410448,13.8
NLA12_CA-121,1,-118.912245,36.07903,MESOTROPHIC,12.3,2.8,0.08717,334.0,0.0406266141258,0.366851922786,0.107076384298,0.300402143264,694.43516954,134.396278378,51.0813952557,144.97386319,106.387291766,0.272560419307,0.0214906674474,0.0421941394215,0.322140788077,0.0,17.3043991344,43.334982703,196.298573099,1.02961941718,-2.43989504396,-1.00279699249,-2.23421282726,-1.20263322442,5.81114099298,2.50959926238,6.54309880944,2012-06-19,6,0.0214906674474,0.272560419307,106.387291766,144.97386319,51.0813952557,30436.9323,10.3234120283,792740.0179,0.0383945954698,27.5,19.9666666667,13.8,3.58396203193,0.00846177514666,1.27646890129,13.7
NLA12_CA-123,1,-119.96591,38.76404,OLIGOTROPHIC,9.7,2.0,0.01654,145.0,0.0,0.0,0.0,0.0,1340.16883913,174.704288006,50.54721573,286.695915878,84.0703821778,18.5761640668,26.3530528545,5.07180404663,34.9387923479,5.21935796738,105.892706424,219.376316309,328.722843319,0.69314718056,-4.10197358939,-inf,-inf,-inf,4.97673374242,2.27212588551,7.20055088436,2012-08-15,8,34.9387923479,5.07180404663,26.3530528545,18.5761640668,84.0703821778,,,,,19.7,19.4714285714,19.1,5.1,0.000969088610118,1.62924053973,0.6
NLA12_CA-128,1,-122.84196,39.726058,EUTROPHIC,29.5,5.0,0.11042,340.0,-0.0,0.0,0.0,0.0,1365.47743234,181.841763109,66.7622831762,272.672366202,74.4845294952,6.8753002882,7.66227513552,0.0,0.0,0.0,64.5543894768,292.221158504,398.403366953,1.60943791243,-2.20346400213,-inf,-inf,-inf,5.82894561761,3.38439026335,7.21925941375,2012-07-31,7,0.0,7.66227513552,6.8753002882,74.4845294952,272.672366202,7514.1717,8.92454607655,1067119.3372,0.00704154768642,19.5,18.375,16.4,2.5,0.00387313347505,0.916290731874,3.1
NLA12_CA-132,1,-122.69374,40.50817,OLIGOTROPHIC,11.6,4.0,0.0,137.0,0.0,0.0,0.0,0.0,2086.28527142,263.038560404,86.1691756863,525.010599767,143.428197919,25.691241309,32.3291872959,4.12231723062,0.0,0.0,74.4747684779,452.111763363,479.909459968,1.38629436112,-inf,-inf,-inf,-inf,4.91998092583,2.45100509811,7.64314038145,2012-06-13,6,32.3291872959,25.691241309,143.428197919,525.010599767,86.1691756863,672766.1857,13.4191531273,1411213.5781,0.476728821307,20.1,18.2666666667,16.3,2.67595813777,0.00216685982852,0.98430749856,3.8
NLA12_CA-135,1,-120.04468,38.69995,OLIGOTROPHIC,5.6,3.8,0.0,78.0,0.0,0.0,0.0,0.0,1201.41856253,139.51850932,53.6019744903,273.142347892,83.805326151,9.28288031328,19.3267269163,2.43883050714,39.1485947233,5.65020271613,81.0432960668,212.610057826,281.849815604,1.33500106673,-inf,-inf,-inf,-inf,4.35670882669,1.72276659774,7.09125827304,2012-08-15,8,39.1485947233,2.43883050714,19.3267269163,9.28288031328,83.805326151,,,,,19.3,17.7823529412,14.4,11.7029932661,0.00170563651972,2.45984464379,4.9
NLA12_CA-138,1,-121.16537,40.51425,OLIGOTROPHIC,10.5,2.6,0.07499,333.0,-0.0,0.0,0.0,0.0,1216.14238446,113.882083992,53.1665077787,278.654320151,100.937627185,20.830892832,23.9509307417,0.669084753653,0.636208502331,0.0,70.2771656453,270.503958556,282.633604319,0.955511445027,-2.59040050767,-inf,-inf,-inf,5.80814248998,2.35137525716,7.10343914815,2012-09-06,9,0.0,0.636208502331,0.669084753653,23.9509307417,20.830892832,10662.5648,9.27449426916,1056794.2704,0.0100895369124,17.1,17.1666666667,17.2,0.65,-0.0,-0.430782916092,-0.1
NLA12_CA-141,1,-122.933119,39.096142,EUTROPHIC,33.7,21.0,0.07114,778.0,-0.0,0.0,0.0,0.0,1010.35266054,157.325137377,50.3012868166,232.454412371,40.8520558476,5.86971464753,1.95120435953,0.0,0.0,0.0,46.0002395213,240.602918863,234.995690733,3.04452243772,-2.64310551246,-inf,-inf,-inf,6.65672652418,3.51749783736,6.91805471774,2012-08-22,8,0.0,0.0,1.95120435953,5.86971464753,40.8520558476,41667.1041,10.637467226,29790672.0843,0.00139866277545,23.1,21.1,16.0,2.42706885626,0.0126766923608,0.886684297277,7.1
NLA12_CA-143,1,-121.995518,37.564273,MESOTROPHIC,26.8,2.7,0.07931,339.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.99325177301,-2.53439105489,-inf,-inf,-inf,5.82600010738,3.28840188752,,2012-05-02,5,,,,,,144958.1611,11.8842004356,2533793.6302,0.0572099319267,12.0,18.2444444444,16.6,5.32148491328,0.0026166650126,1.67175238344,-4.6
NLA12_CA-145,1,-121.872328,37.246855,EUTROPHIC,33.6,17.0,0.07313,428.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.83321334406,-2.6155165997,-inf,-inf,-inf,6.05912319558,3.51452606697,,2012-07-30,7,,,,,,907388.9892,13.7183265117,1996447.5758,0.454501786172,23.6,23.525,23.3,2.5,0.000712025330512,0.916290731874,0.3
NLA12_CA-154,1,-120.00044,40.62884,HYPEREUTROPHIC,166.0,3.3,0.09158,282.0,-0.0799697307284,0.13782977392,0.0470390630215,0.010820977024,303.376696141,36.6206880696,13.9506126741,25.8488393026,22.0008605799,7.72147451103,8.14439781004,0.877977939653,0.677427611224,0.201633402795,32.8770709533,73.2519329229,81.2037803635,1.19392246847,-2.39054237175,-1.98173587756,-3.05677689435,-4.52626871167,5.64190707094,5.11198778836,5.71497525494,2012-07-17,7,0.877977939653,8.14439781004,7.72147451103,22.0008605799,25.8488393026,26443.9279,10.1827818419,608074.9948,0.043487938373,20.9,20.7166666667,20.0,2.25,0.00288892740273,0.810930216216,0.9
NLA12_CA-156,1,-117.26623,34.49802,EUTROPHIC,53.0,31.0,0.05053,443.0,0.0,0.0,0.0,0.0,90.5487929325,1.08523321016,6.30294112455,15.263805636,15.6336654641,0.0,0.0,15.0312758359,12.2974635268,3.7455091639,0.0,3.70824682713,17.480652144,3.43398720449,-2.98518805968,-inf,-inf,-inf,6.09356977005,3.97029191355,4.50588885384,2012-08-27,8,12.2974635268,15.0312758359,0.0,0.0,15.6336654641,18817.9041,9.84256404137,728134.1568,0.0258440068005,25.3,24.7833333333,24.2,1.36791107434,0.00250754804573,0.31328481295,1.1
NLA12_CA-157,1,-120.42938,37.37636,MESOTROPHIC,4.1,3.4,0.04944,69.8,0.226316438477,0.366685034503,0.171313588434,0.421687865185,343.84408611,34.3875351939,15.2579050077,70.3256960629,54.0330599279,0.0111764821712,6.25381003602,0.0,0.0,0.0,8.13300455194,51.7683834738,103.673515374,1.22377543162,-3.00699546583,-1.00325201602,-1.76425955144,-0.863489894586,4.24563400977,1.41098697371,5.84018831658,2012-06-18,6,6.25381003602,0.0111764821712,54.0330599279,70.3256960629,15.2579050077,,,,,19.9,18.075,17.6,1.51985339434,0.00208536976583,0.418613879114,2.3
NLA12_CA-166,1,-120.712138,39.761243,MESOTROPHIC,4.1,0.5,0.06725,162.0,-0.0,0.0,0.0,0.0,1808.10487324,180.77606082,85.9667851329,431.030258477,147.367625624,9.90298742056,25.117931515,5.48715496063,3.51423937082,0.0,100.389312387,389.052504778,429.500012755,-0.69314718056,-2.6993382605,-inf,-inf,-inf,5.08759633523,1.41098697371,7.50003454438,2012-07-24,7,5.48715496063,25.117931515,9.90298742056,147.367625624,431.030258477,23601.3363,10.0690586123,71418.1837,0.330466767387,22.0,21.025,20.5,1.4958486339,0.0015229784521,0.402693693885,1.5
NLA12_CA-167,1,-120.578355,39.309831,MESOTROPHIC,4.1,1.3,0.0,112.0,0.0,0.0,0.0,0.0,2360.46124279,255.801493347,110.909687012,554.832075298,204.363573343,15.8654551804,46.4975576401,4.13180017471,6.52553153038,1.59050518274,173.316140652,512.854309797,473.773113638,0.262364264467,-inf,-inf,-inf,-inf,4.7184988713,1.41098697371,7.76661232079,2012-07-18,7,4.13180017471,46.4975576401,15.8654551804,204.363573343,554.832075298,4190.9287,8.34067763513,193286.6308,0.0216824551323,22.3,17.0888888889,7.3,4.78520272015,0.0086694206748,1.56552838977,15.0
NLA12_CA-168,1,-117.81332,33.80183,EUTROPHIC,434.0,111.0,0.11272,2380.0,-0.0143141348791,0.0614668119163,0.0457241932205,0.00142848242126,347.930524377,36.6870419584,34.0251420256,84.8907314878,48.2052496866,3.18395392254,0.0,3.19941327505,0.441164154441,0.032801412454,10.2086383808,40.5982385364,86.4581495365,4.70953020131,-2.18284841139,-2.78925789347,-3.08512772903,-6.5511426421,7.77485576667,6.0730445341,5.85200281725,2012-05-21,5,3.18395392254,48.2052496866,84.8907314878,34.0251420256,36.6870419584,337019.3862,12.7278957335,41542480.2071,0.00811264480406,24.2,19.668,19.0,0.5,0.00536961824462,-0.69314718056,5.2
NLA12_CA-172,1,-117.04603,33.15978,MESOTROPHIC,14.8,0.8,0.09782,265.0,1.82933049022,0.982943402636,2.49227145105,0.320002391096,279.747948896,27.4554354057,44.4973866531,51.8811072239,52.0543578316,2.85477922398,0.0,0.392808030424,0.0,6.26852722363,15.9655113771,14.5784265616,63.7996093653,-0.223143551314,-2.32462622387,-0.0172037366512,0.913194523987,-1.13942681104,5.57972982599,2.69462718077,5.63388901525,2012-05-23,5,2.85477922398,52.0543578316,51.8811072239,44.4973866531,27.4554354057,27213.7525,10.2114777311,68152.2388,0.399308268946,23.4,20.5214285714,16.1,7.68033750717,0.00381587148431,2.03866349244,7.3
NLA12_CA-174,1,-121.60164,37.91455,MESOTROPHIC,77.7,6.7,0.10545,731.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.9021075264,-2.24951837206,-inf,-inf,-inf,6.59441345975,4.35285525737,,2012-06-11,6,,,,,,447564.7091,13.0115764076,651162.8277,0.687331478489,21.6,21.0714285714,20.6,2.78611174799,0.00107772328237,1.0246469851,1.0
NLA12_CA-180,1,-121.135553,38.735487,MESOTROPHIC,4.1,3.4,0.09002,127.0,0.00678913241441,0.00872888453282,0.00581925635521,0.00969876059202,1655.79882725,181.79986781,74.9890022499,406.963467813,144.356877111,11.0876374305,24.8276475711,3.85636777181,4.80879141966,2.76443091294,111.353726406,335.060507103,353.930503647,1.22377543162,-2.40772341112,-4.74111769131,-5.14658279942,-4.63575717566,4.84418708646,1.41098697371,7.41203884643,2012-07-10,7,3.85636777181,24.8276475711,11.0876374305,144.356877111,406.963467813,104780.0091,11.5596182798,519252.9993,0.201789896719,25.5,18.4692307692,10.9,7.4824059267,0.00395223951266,2.01255438822,14.6
NLA12_CA-181,1,-121.69118,37.17969,HYPEREUTROPHIC,39.7,6.0,0.65101,319.0,59.2166472501,64.5205422134,116.05746952,7.67971646287,542.279693723,57.7776098251,25.2709572315,90.5411276817,59.1930656433,0.0,3.32841968536,0.0,0.0,0.0,16.9366300106,118.232973576,170.998910069,1.79175946923,-0.429230275908,4.16698365703,4.75408549532,2.03858262758,5.76519110278,3.68135118769,6.29578190842,2012-08-29,8,0.0,0.0,3.32841968536,0.0,59.1930656433,93938.9428,11.4504003055,227706.8015,0.412543420667,21.3,20.8428571429,20.4,5.15,0.000691243346356,1.63899671468,0.9
NLA12_CA-188,1,-122.114115,37.774771,MESOTROPHIC,25.6,13.0,14.84665,593.0,0.25461768759,0.130258362711,0.319204766376,0.0656712847673,829.52502116,90.7046432662,31.7518588793,216.997002532,79.8012295036,2.72597131473,3.00777054629,0.0492007607886,0.0,0.0,54.4321473082,173.935401724,176.119795325,2.56494935746,2.69777425057,-2.03823539534,-1.14192248126,-2.72309351498,6.385194399,3.24259235149,6.72085327332,2012-08-06,8,0.0,0.0492007607886,3.00777054629,2.72597131473,79.8012295036,1953640.1686,14.4852049434,2391036.3493,0.817068368355,22.2,15.8769230769,12.4,5.40023493161,0.00565064964896,1.68644245848,9.8
NLA12_CA-190,1,-121.028617,38.060074,MESOTROPHIC,123.0,33.0,0.19664,1320.0,-13.5969184964,33.2254836036,12.4340544144,7.19451025358,489.916349409,53.4404297639,22.6757517636,103.790897271,58.8373999917,0.540317516226,1.78103558322,0.316685152767,0.0,0.384644647638,15.9372313181,102.166308587,130.045647814,3.49650756147,-1.62638063316,3.50331715991,2.5204390321,1.97331827042,7.18538701558,4.81218435537,6.19423466104,2012-07-16,7,0.316685152767,1.78103558322,0.540317516226,58.8373999917,103.790897271,388887.8086,12.8710461712,5006504.9437,0.077676505461,25.0,24.9,24.8,0.25,0.00050337652466,-1.38629436112,0.2
NLA12_CA-200,1,-120.32288,39.368848,MESOTROPHIC,4.1,1.4,0.0,152.0,0.0,0.0,0.0,0.0,1514.85107782,176.086968064,64.0898292065,331.307856351,109.893164873,13.925330162,20.5108188391,12.5098590851,14.8325432539,4.08807396889,123.064177394,298.872223854,345.670232773,0.336472236621,-inf,-inf,-inf,-inf,5.02388052085,1.41098697371,7.32307241465,2012-07-23,7,12.5098590851,20.5108188391,13.925330162,109.893164873,331.307856351,785.1259,6.66584408709,87385.4163,0.00898463305713,17.6,14.6909090909,10.1,7.26257554832,0.00323446771049,1.98273452465,7.5
NLA12_CA-206,1,-122.358281,40.748715,MESOTROPHIC,5.6,1.6,0.0,71.1,-2.14815847829,5.77456485224,3.35130041418,0.275105942022,1045.73662268,107.7283875,41.7666532336,241.721286431,88.8050496124,23.4933110214,28.2445787394,0.246493141284,0.985276388717,0.017360591771,60.5574239382,229.969600791,222.201201293,0.470003629246,-inf,1.75346290331,1.20934845385,-1.29059901179,4.26408733681,1.72276659774,6.95247681816,2012-08-20,8,0.985276388717,0.246493141284,28.2445787394,23.4933110214,88.8050496124,6527.6994,8.78380984779,209778.7757,0.0311170630976,27.1,18.6676470588,8.9,10.284525939,0.00414052546451,2.33064042958,18.2
NLA12_CA-208,1,-121.87269,41.99101,EUTROPHIC,29.9,9.0,0.08136,2610.0,-5.96378312362,11.3411533915,4.66400771997,0.713362329402,582.876666088,93.6220056622,43.2174793283,110.079265915,42.5606272759,17.6573939244,41.8304504078,1.3338976681,5.93629400358,0.10179923915,46.2360247859,67.169313072,113.132114805,2.19722457734,-2.50887152724,2.42843800314,1.53987510427,-0.337765811766,7.86710550032,3.3978584804,6.36797561352,2012-08-21,8,5.93629400358,1.3338976681,41.8304504078,17.6573939244,42.5606272759,204082.876,12.2262814452,331001.1837,0.616562375151,22.4,22.3,22.2,0.25,0.000453105947115,-1.38629436112,0.2
NLA12_CA-212,1,-121.22253,39.96917,OLIGOTROPHIC,8.3,2.0,0.06841,175.0,-0.0,0.0,0.0,0.0,1825.57115006,190.531325161,69.5331127644,440.698093891,144.104941279,17.0732508898,26.5935183167,0.0,0.0,0.0,99.9848942757,360.688422799,476.363590688,0.69314718056,-2.68223626621,-inf,-inf,-inf,5.16478597392,2.1162555148,7.50964817599,2012-09-05,9,0.0,0.0,0.0,26.5935183167,17.0732508898,158798.3421,11.9753903876,283296.7973,0.560537018468,18.3,11.1333333333,4.3,6.51196880837,0.0109356057428,1.87364183882,14.0
NLA12_CA-223,1,-119.0028,37.60203,MESOTROPHIC,4.1,0.8,0.0,66.8,-0.0,0.0,0.0,0.0,868.397412917,139.698664377,52.2267607698,164.448976429,71.1616409021,0.0,5.15743808317,2.14932792561,13.0274230962,0.0,27.5218272402,122.106926359,270.898427734,-0.223143551314,-inf,-inf,-inf,-inf,4.20170308054,1.41098697371,6.76664945886,2012-09-26,9,0.0,13.0274230962,2.14932792561,5.15743808317,0.0,2899.1012,7.9721560369,273740.7216,0.0105906829757,13.8,10.85,6.5,13.2437309742,0.00230721785122,2.58352430645,7.3
NLA12_CO-101,1,-102.75449,38.30133,MESOTROPHIC,76.0,12.667,0.15512,3058.0,-7.44888708879,14.8206852372,5.22649065239,2.14530731983,212.715535442,0.542587282192,8.82092666012,11.2374080402,50.1806746026,10.3015557725,31.2902196716,27.996177063,23.6430174272,29.6163398439,11.606867935,0.0,7.47976114387,2.5390001865,-1.86355626805,2.69602385612,1.65374004949,0.763282814766,8.02551638649,4.33073334029,5.35995575876,2012-07-13,7,27.996177063,31.2902196716,10.3015557725,50.1806746026,11.2374080402,211193.0087,12.2605277275,2083748.2514,0.101352458752,,24.5875,23.9,1.12215071847,0.00619426992985,0.115247128266,
NLA12_CO-101,2,-102.75471,38.30156,MESOTROPHIC,124.0,64.4,0.28017,3531.0,-7.44888708879,14.8206852372,5.22649065239,2.14530731983,212.715535442,0.542587282192,8.82092666012,11.2374080402,50.1806746026,10.3015557725,31.2902196716,27.996177063,23.6430174272,29.6163398439,11.606867935,0.0,7.47976114387,4.16511363311,-1.27235871719,2.69602385612,1.65374004949,0.763282814766,8.16933639593,4.82028156561,5.35995575876,2012-08-21,8,23.6430174272,27.996177063,31.2902196716,10.3015557725,50.1806746026,,,,,,20.0714285714,19.9,0.75,0.000815044504445,-0.287682072452,
NLA12_CO-102,1,-108.0513,38.99688,MESOTROPHIC,29.0,0.92,0.08678,135.0,-0.0,0.0,0.0,0.0,863.306650355,118.443139705,116.541669535,50.3619732456,60.154941092,21.3241190074,0.180823274019,102.595899317,83.0011580306,41.0444422662,56.0981588344,79.3880538084,134.172272239,-0.0833816089391,-2.44437909861,-inf,-inf,-inf,4.90527477844,3.36729582999,6.76076995862,2012-06-26,6,0.180823274019,21.3241190074,60.154941092,50.3619732456,116.541669535,7166.6172,8.8771890231,458551.2238,0.0156288258062,17.5,13.9105263158,5.0,5.69251648495,0.00362368092165,1.73915241486,12.5
NLA12_CO-103,1,-105.0341,40.44076,EUTROPHIC,17.0,4.768,0.0632,331.0,-6.40618131363,25.2521455484,11.4190255277,7.42693870704,224.386900978,3.61399075642,23.6400711914,0.0,13.5571095041,34.2723040264,5.9834412435,68.6970247426,1.39190371508,37.0451345025,20.7308207719,6.57939213469,8.87570838967,1.56192692976,-2.76145097783,3.22891112432,2.43528087026,2.00511375593,5.80211837538,2.83321334406,5.41337179841,2012-09-12,9,37.0451345025,1.39190371508,68.6970247426,5.9834412435,34.2723040264,27193.239,10.2107236552,435671.5122,0.0624168398404,,20.6916666667,20.5,4.25,0.000835663292888,1.44691898294,
NLA12_CO-104,1,-104.94914,40.22169,EUTROPHIC,435.0,218.0,22.27475,6200.0,67.1433990543,69.1914236679,26.615603052,109.719222066,219.483293156,2.79256766969,22.5125338312,0.0,19.8580317724,34.4012314579,7.50085286099,57.9798236674,1.08364001315,31.2281303732,26.6089180427,9.96035036401,5.55721310281,5.38449506279,3.10345374995,4.23687691951,3.28149762472,4.69792457587,8.73230457103,6.07534603109,5.39127611643,2012-09-14,9,31.2281303732,1.08364001315,57.9798236674,7.50085286099,34.4012314579,192041281.226,19.0732209133,309212303.942,0.621066104996,,18.825,18.7,,0.000191697550307,,
